slot,scene,method,tier,role,retrieval_success,confirmation_failure,round,fixed_round1_anchor,eventual_selected_anchor,source_id,candidate_id,evaluation_index,relevance,viable,blocked,clipped,cells,zero_cells,one_vote_cells,missing_cells,missing_tickets,confirmed,within_remaining_vote_budget
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,738,candidate-000079,79,1.0,False,True,False,104,30,19,49,79,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,863,candidate-000082,82,0.7085671201699002,False,True,False,106,21,39,60,81,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,822,candidate-000084,84,0.2290394310656776,False,True,False,106,19,38,57,76,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,859,candidate-000088,88,1.0,False,True,False,108,46,31,77,123,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,862,candidate-000089,89,0.7085671187814944,False,True,False,106,23,39,62,85,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,781,candidate-000103,103,0.917281144459225,False,True,False,108,16,28,44,60,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,737,candidate-000105,105,1.0,False,True,False,106,36,18,54,90,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,821,candidate-000106,106,0.22903944222494932,False,True,False,106,30,28,58,88,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,861,candidate-000119,119,0.7085671168297027,False,True,False,108,37,27,64,101,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,777,candidate-000120,120,1.0,False,True,False,108,44,17,61,105,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,858,candidate-000127,127,1.0,False,True,False,106,51,20,71,122,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,857,candidate-000136,136,1.0,False,True,False,109,52,20,72,124,False,False
128,eval-hard-014,generic,hard,primary,False,False,3,False,False,817,candidate-000139,139,1.0,False,True,False,108,54,21,75,129,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,625,candidate-000000,0,1.0,False,True,False,99,0,99,99,99,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,585,candidate-000004,4,1.0,False,True,False,108,0,108,108,108,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,True,584,candidate-000005,5,1.0,True,False,False,108,0,108,108,108,False,True
129,eval-easy-005,ours,easy,primary,True,False,1,True,False,665,candidate-000007,7,1.0,True,False,False,106,0,106,106,106,False,True
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,664,candidate-000012,12,1.0,True,False,False,107,1,106,107,108,False,True
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,583,candidate-000013,13,1.0,False,True,False,108,0,108,108,108,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,783,candidate-000018,18,1.0,False,True,False,108,4,104,108,112,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,704,candidate-000020,20,1.0,False,True,False,106,0,106,106,106,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,823,candidate-000024,24,0.8972395391600054,False,True,False,88,4,84,88,92,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,743,candidate-000028,28,1.0,False,True,False,107,7,100,107,114,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,582,candidate-000031,31,1.0,True,False,False,108,7,101,108,115,False,True
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,703,candidate-000036,36,1.0,False,True,False,108,0,108,108,108,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,820,candidate-000037,37,1.0,False,True,False,88,28,60,88,116,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,780,candidate-000039,39,1.0,False,True,False,103,36,67,103,139,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,742,candidate-000047,47,1.0,False,True,False,105,5,100,105,110,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,779,candidate-000052,52,1.0,False,True,False,108,35,73,108,143,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,663,candidate-000058,58,1.0,False,True,False,108,8,100,108,116,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,739,candidate-000064,64,1.0,False,True,False,107,37,70,107,144,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,622,candidate-000065,65,1.0,True,False,False,106,13,93,106,119,False,True
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,662,candidate-000069,69,1.0,False,True,False,107,11,96,107,118,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,741,candidate-000078,78,1.0,False,True,False,107,14,93,107,121,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,738,candidate-000079,79,1.0,False,True,False,104,45,59,104,149,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,863,candidate-000083,83,0.708567072022916,False,True,False,106,6,100,106,112,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,822,candidate-000085,85,0.22903938456661965,False,True,False,107,7,100,107,114,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,859,candidate-000088,88,1.0,False,True,False,108,36,72,108,144,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,862,candidate-000089,89,0.7085670706676792,False,True,False,106,6,100,106,112,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,737,candidate-000103,103,1.0,False,True,False,106,57,49,106,163,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,781,candidate-000104,104,0.02743004049139497,False,True,False,108,23,85,108,131,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,821,candidate-000105,105,0.2290393980450558,False,True,False,106,12,94,106,118,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,858,candidate-000118,118,0.9016195027253664,False,True,False,104,51,53,104,155,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,777,candidate-000119,119,1.0,False,True,False,108,63,45,108,171,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,861,candidate-000120,120,0.7085670688330392,False,True,False,109,19,90,109,128,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,857,candidate-000135,135,1.0,False,True,False,108,61,47,108,169,False,False
129,eval-easy-005,ours,easy,primary,True,False,1,False,False,817,candidate-000139,139,1.0,False,True,False,107,63,44,107,170,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,625,candidate-000000,0,1.0,False,True,False,99,0,0,0,0,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,585,candidate-000004,4,1.0,False,True,False,108,0,0,0,0,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,True,584,candidate-000005,5,1.0,True,False,False,108,0,0,0,0,True,True
129,eval-easy-005,ours,easy,primary,True,False,2,True,False,665,candidate-000007,7,1.0,True,False,False,106,0,0,0,0,True,True
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,664,candidate-000012,12,1.0,True,False,False,107,0,1,1,1,False,True
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,583,candidate-000013,13,1.0,False,True,False,108,0,0,0,0,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,783,candidate-000018,18,1.0,False,True,False,108,0,6,6,6,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,704,candidate-000020,20,1.0,False,True,False,106,0,1,1,1,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,823,candidate-000024,24,0.8972395391600054,False,True,False,88,0,6,6,6,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,743,candidate-000028,28,1.0,False,True,False,107,0,9,9,9,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,582,candidate-000031,31,1.0,True,False,False,108,0,7,7,7,False,True
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,703,candidate-000036,36,1.0,False,True,False,108,0,2,2,2,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,820,candidate-000037,37,1.0,False,True,False,88,0,30,30,30,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,780,candidate-000039,39,1.0,False,True,False,103,0,38,38,38,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,742,candidate-000047,47,1.0,False,True,False,105,0,7,7,7,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,779,candidate-000052,52,1.0,False,True,False,108,0,37,37,37,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,663,candidate-000058,58,1.0,False,True,False,108,0,10,10,10,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,739,candidate-000064,64,1.0,False,True,False,107,0,39,39,39,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,622,candidate-000065,65,1.0,True,False,False,106,0,13,13,13,False,True
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,662,candidate-000069,69,1.0,False,True,False,107,0,13,13,13,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,741,candidate-000078,78,1.0,False,True,False,107,0,16,16,16,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,738,candidate-000079,79,1.0,False,True,False,104,0,47,47,47,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,863,candidate-000083,83,0.708567072022916,False,True,False,106,0,8,8,8,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,822,candidate-000085,85,0.22903938456661965,False,True,False,107,0,9,9,9,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,859,candidate-000088,88,1.0,False,True,False,108,0,38,38,38,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,862,candidate-000089,89,0.7085670706676792,False,True,False,106,0,8,8,8,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,737,candidate-000103,103,1.0,False,True,False,106,0,59,59,59,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,781,candidate-000104,104,0.02743004049139497,False,True,False,108,0,25,25,25,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,821,candidate-000105,105,0.2290393980450558,False,True,False,106,0,14,14,14,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,858,candidate-000118,118,0.9016195027253664,False,True,False,104,0,53,53,53,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,777,candidate-000119,119,1.0,False,True,False,108,0,65,65,65,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,861,candidate-000120,120,0.7085670688330392,False,True,False,109,0,21,21,21,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,857,candidate-000135,135,1.0,False,True,False,108,0,63,63,63,False,False
129,eval-easy-005,ours,easy,primary,True,False,2,False,False,817,candidate-000139,139,1.0,False,True,False,107,0,65,65,65,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,625,candidate-000000,0,1.0,False,True,False,99,0,99,99,99,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,585,candidate-000004,4,1.0,False,True,False,107,0,107,107,107,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,True,584,candidate-000005,5,1.0,True,False,False,108,0,108,108,108,False,True
130,eval-easy-005,generic,easy,primary,True,False,1,True,False,665,candidate-000007,7,1.0,True,False,False,105,0,105,105,105,False,True
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,664,candidate-000012,12,1.0,True,False,False,107,0,107,107,107,False,True
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,583,candidate-000013,13,1.0,False,True,False,108,0,108,108,108,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,783,candidate-000018,18,1.0,False,True,False,108,0,108,108,108,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,704,candidate-000020,20,1.0,False,True,False,106,0,106,106,106,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,823,candidate-000024,24,0.9028481747336077,False,True,False,88,0,88,88,88,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,743,candidate-000028,28,1.0,False,True,False,107,4,103,107,111,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,582,candidate-000031,31,1.0,True,False,False,109,6,103,109,115,False,True
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,703,candidate-000036,36,1.0,False,True,False,108,0,108,108,108,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,820,candidate-000037,37,1.0,False,True,False,88,23,65,88,111,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,780,candidate-000039,39,1.0,False,True,False,103,30,73,103,133,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,742,candidate-000047,47,1.0,False,True,False,105,2,103,105,107,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,779,candidate-000052,52,1.0,False,True,False,108,29,79,108,137,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,663,candidate-000058,58,1.0,False,True,False,107,4,103,107,111,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,739,candidate-000064,64,1.0,False,True,False,107,32,75,107,139,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,622,candidate-000065,65,1.0,True,False,False,106,10,96,106,116,False,True
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,662,candidate-000069,69,1.0,False,True,False,107,7,100,107,114,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,741,candidate-000078,78,1.0,False,True,False,107,10,97,107,117,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,738,candidate-000079,79,1.0,False,True,False,104,40,64,104,144,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,863,candidate-000083,83,0.7085670836232278,False,True,False,106,3,103,106,109,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,822,candidate-000085,85,0.22903939581233068,False,True,False,107,3,104,107,110,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,859,candidate-000088,88,1.0,False,True,False,108,29,79,108,137,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,862,candidate-000089,89,0.7085670822766428,False,True,False,106,3,103,106,109,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,737,candidate-000103,103,1.0,False,True,False,106,50,56,106,156,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,781,candidate-000104,104,0.033038664596928946,False,True,False,108,19,89,108,127,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,858,candidate-000118,118,0.9072282068442181,False,True,False,104,43,61,104,147,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,777,candidate-000119,119,1.0,False,True,False,108,57,51,108,165,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,861,candidate-000120,120,0.7085670804443982,False,True,False,109,13,96,109,122,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,821,candidate-000124,124,0.70856708042432,False,True,False,108,15,93,108,123,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,857,candidate-000135,135,1.0,False,True,False,108,52,56,108,160,False,False
130,eval-easy-005,generic,easy,primary,True,False,1,False,False,817,candidate-000139,139,1.0,False,True,False,107,56,51,107,163,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,625,candidate-000000,0,1.0,False,True,False,99,0,0,0,0,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,585,candidate-000004,4,1.0,False,True,False,107,0,1,1,1,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,True,584,candidate-000005,5,1.0,True,False,False,108,0,0,0,0,True,True
130,eval-easy-005,generic,easy,primary,True,False,2,True,False,665,candidate-000007,7,1.0,True,False,False,105,0,0,0,0,True,True
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,664,candidate-000012,12,1.0,True,False,False,107,0,0,0,0,True,True
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,583,candidate-000013,13,1.0,False,True,False,108,0,0,0,0,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,783,candidate-000018,18,1.0,False,True,False,108,0,0,0,0,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,704,candidate-000020,20,1.0,False,True,False,106,0,0,0,0,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,823,candidate-000024,24,0.9028481747336077,False,True,False,88,0,0,0,0,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,743,candidate-000028,28,1.0,False,True,False,107,0,4,4,4,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,582,candidate-000031,31,1.0,True,False,False,109,0,6,6,6,False,True
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,703,candidate-000036,36,1.0,False,True,False,108,0,0,0,0,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,820,candidate-000037,37,1.0,False,True,False,88,0,23,23,23,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,780,candidate-000039,39,1.0,False,True,False,103,0,30,30,30,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,742,candidate-000047,47,1.0,False,True,False,105,0,2,2,2,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,779,candidate-000052,52,1.0,False,True,False,108,0,29,29,29,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,663,candidate-000058,58,1.0,False,True,False,107,0,4,4,4,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,739,candidate-000064,64,1.0,False,True,False,107,0,32,32,32,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,622,candidate-000065,65,1.0,True,False,False,106,0,10,10,10,False,True
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,662,candidate-000069,69,1.0,False,True,False,107,0,7,7,7,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,741,candidate-000078,78,1.0,False,True,False,107,0,10,10,10,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,738,candidate-000079,79,1.0,False,True,False,104,0,40,40,40,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,863,candidate-000083,83,0.7085670836232278,False,True,False,106,0,3,3,3,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,822,candidate-000085,85,0.22903939581233068,False,True,False,107,0,3,3,3,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,859,candidate-000088,88,1.0,False,True,False,108,0,29,29,29,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,862,candidate-000089,89,0.7085670822766428,False,True,False,106,0,3,3,3,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,737,candidate-000103,103,1.0,False,True,False,106,0,50,50,50,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,781,candidate-000104,104,0.033038664596928946,False,True,False,108,0,19,19,19,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,858,candidate-000118,118,0.9072282068442181,False,True,False,104,0,43,43,43,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,777,candidate-000119,119,1.0,False,True,False,108,0,57,57,57,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,861,candidate-000120,120,0.7085670804443982,False,True,False,109,0,13,13,13,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,821,candidate-000124,124,0.70856708042432,False,True,False,108,0,15,15,15,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,857,candidate-000135,135,1.0,False,True,False,108,0,52,52,52,False,False
130,eval-easy-005,generic,easy,primary,True,False,2,False,False,817,candidate-000139,139,1.0,False,True,False,107,0,56,56,56,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,665,candidate-000000,0,1.0,False,True,False,99,0,99,99,99,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,625,candidate-000001,1,1.0,False,True,False,103,0,103,103,103,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,True,585,candidate-000006,6,1.0,True,False,False,108,0,108,108,108,False,True
131,eval-easy-018,ours,easy,primary,True,False,1,True,False,584,candidate-000009,9,1.0,True,False,False,105,0,105,105,105,False,True
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,705,candidate-000012,12,1.0,True,False,False,108,0,108,108,108,False,True
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,783,candidate-000016,16,1.0,False,True,False,108,6,102,108,114,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,583,candidate-000017,17,1.0,False,True,False,106,0,106,106,106,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,823,candidate-000021,21,1.0,False,True,False,99,7,92,99,106,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,704,candidate-000022,22,1.0,False,True,False,105,0,105,105,105,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,743,candidate-000028,28,1.0,False,True,False,107,7,100,107,114,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,780,candidate-000035,35,1.0,False,True,False,88,30,58,88,118,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,623,candidate-000043,43,1.0,True,False,False,109,5,104,109,114,False,True
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,820,candidate-000045,45,1.0,False,True,False,102,38,64,102,140,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,742,candidate-000048,48,1.0,False,True,False,107,9,98,107,116,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,739,candidate-000050,50,1.0,False,True,False,108,39,69,108,147,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,622,candidate-000054,54,1.0,True,False,False,108,7,101,108,115,False,True
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,703,candidate-000055,55,1.0,False,True,False,106,3,103,106,109,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,863,candidate-000072,72,0.7085671173069548,False,True,False,108,10,98,108,118,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,741,candidate-000073,73,1.0,False,True,False,102,12,90,102,114,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,662,candidate-000074,74,1.0,False,True,False,107,9,98,107,116,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,738,candidate-000077,77,1.0,False,True,False,105,48,57,105,153,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,819,candidate-000079,79,1.0,False,True,False,108,38,70,108,146,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,862,candidate-000082,82,0.7085671218075884,False,True,False,106,8,98,106,114,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,859,candidate-000088,88,1.0,False,True,False,108,38,70,108,146,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,781,candidate-000098,98,1.0,False,True,False,108,22,86,108,130,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,737,candidate-000103,103,1.0,False,True,False,107,62,45,107,169,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,821,candidate-000122,122,0.22903943154060702,False,True,False,108,29,79,108,137,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,858,candidate-000124,124,1.0,False,True,False,105,56,49,105,161,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,861,candidate-000125,125,0.7085671174708574,False,True,False,109,27,82,109,136,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,777,candidate-000127,127,1.0,False,True,False,107,67,40,107,174,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,860,candidate-000129,129,0.7085671173069557,False,True,False,108,30,78,108,138,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,857,candidate-000135,135,1.0,False,True,False,108,65,43,108,173,False,False
131,eval-easy-018,ours,easy,primary,True,False,1,False,False,817,candidate-000138,138,1.0,False,True,False,108,66,42,108,174,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,665,candidate-000000,0,1.0,False,True,False,99,0,0,0,0,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,625,candidate-000001,1,1.0,False,True,False,103,0,0,0,0,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,True,585,candidate-000006,6,1.0,True,False,False,108,0,0,0,0,True,True
131,eval-easy-018,ours,easy,primary,True,False,2,True,False,584,candidate-000009,9,1.0,True,False,False,105,0,0,0,0,True,True
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,705,candidate-000012,12,1.0,True,False,False,108,0,0,0,0,True,True
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,783,candidate-000016,16,1.0,False,True,False,108,0,6,6,6,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,583,candidate-000017,17,1.0,False,True,False,106,0,0,0,0,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,823,candidate-000021,21,1.0,False,True,False,99,0,7,7,7,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,704,candidate-000022,22,1.0,False,True,False,105,0,0,0,0,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,743,candidate-000028,28,1.0,False,True,False,107,0,7,7,7,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,780,candidate-000035,35,1.0,False,True,False,88,0,30,30,30,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,623,candidate-000043,43,1.0,True,False,False,109,0,5,5,5,False,True
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,820,candidate-000045,45,1.0,False,True,False,102,0,38,38,38,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,742,candidate-000048,48,1.0,False,True,False,107,0,9,9,9,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,739,candidate-000050,50,1.0,False,True,False,108,0,39,39,39,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,622,candidate-000054,54,1.0,True,False,False,108,0,7,7,7,False,True
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,703,candidate-000055,55,1.0,False,True,False,106,0,3,3,3,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,863,candidate-000072,72,0.7085671173069548,False,True,False,108,0,10,10,10,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,741,candidate-000073,73,1.0,False,True,False,102,0,12,12,12,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,662,candidate-000074,74,1.0,False,True,False,107,0,9,9,9,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,738,candidate-000077,77,1.0,False,True,False,105,0,48,48,48,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,819,candidate-000079,79,1.0,False,True,False,108,0,38,38,38,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,862,candidate-000082,82,0.7085671218075884,False,True,False,106,0,8,8,8,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,859,candidate-000088,88,1.0,False,True,False,108,0,38,38,38,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,781,candidate-000098,98,1.0,False,True,False,108,0,22,22,22,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,737,candidate-000103,103,1.0,False,True,False,107,0,62,62,62,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,821,candidate-000122,122,0.22903943154060702,False,True,False,108,0,29,29,29,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,858,candidate-000124,124,1.0,False,True,False,105,0,56,56,56,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,861,candidate-000125,125,0.7085671174708574,False,True,False,109,0,27,27,27,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,777,candidate-000127,127,1.0,False,True,False,107,0,67,67,67,False,False
131,eval-easy-018,ours,easy,primary,True,False,2,False,False,860,candidate-000129,129,0.7085671173069557,False,True,False,108,0,30,30,30,False,False
